,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new
61,data/histories_unified/BusyBox,16873,2008-01-13_15-23-27.dimacs,2008-01-13_18-43-50.dimacs,spur,rejection,uniform,0.5052088387310505,1000,1000.0,1000,325,325,333.3333333333333,0,675,1063
62,data/histories_unified/BusyBox,16873,2008-01-13_18-43-50.dimacs,2008-01-18_20-41-24.dimacs,spur,rejection,uniform,0.34535087272524834,1000,510.20437025735976,512,1000,512,510.20437025735976,488,0,0
63,data/histories_unified/BusyBox,16873,2008-01-18_20-41-24.dimacs,2008-01-28_22-47-03.dimacs,spur,rejection,uniform,0.5041016135364771,1000,1000.0,1000,346,346,333.3333333333333,0,654,1030
64,data/histories_unified/BusyBox,16873,2008-01-28_22-47-03.dimacs,2008-02-01_06-53-50.dimacs,spur,rejection,uniform,0.5190544445067644,1000,1000.0,1000,617,617,636.3636363636364,0,383,1106
65,data/histories_unified/BusyBox,16873,2008-02-01_06-53-50.dimacs,2008-02-04_13-12-16.dimacs,spur,rejection,uniform,0.5109230149537325,1000,1000.0,1000,503,503,502.3923444976076,0,497,1049
66,data/histories_unified/BusyBox,16873,2008-02-04_13-12-16.dimacs,2008-02-08_15-04-00.dimacs,spur,rejection,uniform,0.5355878695845604,1000,1000.0,1000,320,320,333.3333333333333,0,680,1071
67,data/histories_unified/BusyBox,16873,2008-02-08_15-04-00.dimacs,2008-02-08_18-24-54.dimacs,spur,rejection,uniform,0.5086241438984871,1000,666.6666666666666,771,94,94,80.0,0,906,1034
68,data/histories_unified/BusyBox,16873,2008-02-08_18-24-54.dimacs,2008-02-13_16-52-00.dimacs,spur,rejection,uniform,0.12500069849193096,1000,1000.0,1000,1000,1000,1000.0,0,0,0
69,data/histories_unified/BusyBox,16873,2008-02-13_16-52-00.dimacs,2008-02-14_20-37-54.dimacs,spur,rejection,uniform,0.11595643125474453,1000,1000.0,1000,1000,1000,1000.0,0,0,0
70,data/histories_unified/BusyBox,16873,2008-02-14_20-37-54.dimacs,2008-02-15_02-27-19.dimacs,spur,rejection,uniform,0.12205874361097813,1000,1000.0,1000,1000,1000,1000.0,0,0,0
71,data/histories_unified/BusyBox,16873,2008-02-15_02-27-19.dimacs,2008-02-15_15-17-23.dimacs,spur,rejection,uniform,0.500643003731966,1000,1000.0,1000,345,345,333.3524430751624,0,655,1032
