,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new,spur_fallback
120,data/histories_unified/soletta,16873,2016-05-04_14-10-08.dimacs,2016-05-05_17-19-28.dimacs,spur,rejection,expectation_uniform,0.058303916826844215,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
121,data/histories_unified/soletta,16873,2016-05-05_17-19-28.dimacs,2016-05-05_23-28-36.dimacs,spur,rejection,expectation_uniform,0.0540881622582674,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
122,data/histories_unified/soletta,16873,2016-05-05_23-28-36.dimacs,2016-05-06_11-38-59.dimacs,spur,rejection,expectation_uniform,0.8129171077162027,1000.0,997.7721115475796,997.0,997.0,997.0,997.7721115475796,0.0,3.0,1414.0,
123,data/histories_unified/soletta,16873,2016-05-06_11-38-59.dimacs,2016-05-09_16-14-40.dimacs,spur,rejection,expectation_uniform,0.06149790436029434,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
124,data/histories_unified/soletta,16873,2016-05-09_16-14-40.dimacs,2016-05-09_16-15-26.dimacs,spur,rejection,expectation_uniform,0.709599994122982,1000.0,1.697436763909044e-16,0.0,1.0,0.0,1.697436763909044e-16,1.0,999.0,1049.0,
125,data/histories_unified/soletta,16873,2016-05-09_16-15-26.dimacs,2016-05-10_15-10-10.dimacs,spur,rejection,expectation_uniform,1.0607691891491413,1000.0,992.8944218969184,997.0,992.0,992.0,992.8944218969184,0.0,8.0,1597.0,
126,data/histories_unified/soletta,16873,2016-05-10_15-10-10.dimacs,2016-05-10_16-53-29.dimacs,spur,rejection,expectation_uniform,0.6407607104629278,1000.0,1000.0,1000.0,334.0,334.0,333.3333333333333,0.0,666.0,1049.0,
127,data/histories_unified/soletta,16873,2016-05-10_16-53-29.dimacs,2016-05-11_18-21-25.dimacs,spur,rejection,expectation_uniform,0.7487612366676331,1000.0,230.22903883283715,209.0,172.0,172.0,172.67177912462788,0.0,828.0,1051.0,
128,data/histories_unified/soletta,16873,2016-05-11_18-21-25.dimacs,2016-05-13_09-54-58.dimacs,spur,rejection,expectation_uniform,0.6486525479704142,1000.0,1000.0,1000.0,566.0,566.0,565.0448684842814,0.0,434.0,1048.0,
129,data/histories_unified/soletta,16873,2016-05-13_09-54-58.dimacs,2016-05-18_13-36-31.dimacs,spur,rejection,expectation_uniform,0.6234252769500017,1000.0,1000.0,1000.0,500.0,500.0,500.0,0.0,500.0,1050.0,
130,data/histories_unified/soletta,16873,2016-05-18_13-36-31.dimacs,2016-05-23_14-22-27.dimacs,spur,rejection,expectation_uniform,0.7066857703030109,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
